common_name,audio_index,occur,realised_occur,observer_id,n,checklist_label,previous_checklists,min,max,diff,ratio,new_diff
American Wigeon,4.416906412367535,0.01267153939534051,0.35852692874314457,new,86.05515832482125,high,2598,0.02021012024802247,0.012103194961284591,-0.008106925286737877,0.5988680330820333,-0.4011319669179667
American Woodcock,7.991565506177951,0.1294043142301802,0.9174244746612789,new,86.05515832482125,low,0,0.024498081372372495,0.02343881695293735,-0.001059264419435147,0.9567613314963627,-0.043238668503637334
American Woodcock,7.991565506177951,0.1294043142301802,0.9174244746612789,new,86.05515832482125,medium,197,0.03094980581504798,0.028308699318468918,-0.0026411064965790633,0.914664844349526,-0.085335155650474
American Woodcock,7.991565506177951,0.1294043142301802,0.9174244746612789,new,86.05515832482125,high,2598,0.032461630970006865,0.03010618543666049,-0.002355445533346375,0.9274390884573019,-0.07256091154269806
Bald Eagle,3.6030552463403556,0.10376653623956629,0.7775575165582499,new,86.05515832482125,low,0,0.08263291880617793,0.06417819210124276,-0.01845472670493517,0.7766661643863483,-0.22333383561365172
Bald Eagle,3.6030552463403556,0.10376653623956629,0.7775575165582499,new,86.05515832482125,medium,197,0.09431494472474033,0.07485310216378811,-0.019461842560952222,0.7936504907281458,-0.20634950927185425
Bald Eagle,3.6030552463403556,0.10376653623956629,0.7775575165582499,new,86.05515832482125,high,2598,0.09554790832854426,0.07852500526699575,-0.01702290306154851,0.821839081992096,-0.178160918007904
Baltimore Oriole,5.791328365896394,0.3697950872656102,0.9974100856369821,new,86.05515832482125,low,0,0.13385847106976975,0.13896779734337728,0.005109326273607523,1.0381696147638235,0.03816961476382352
Baltimore Oriole,5.791328365896394,0.3697950872656102,0.9974100856369821,new,86.05515832482125,medium,197,0.17020231300032165,0.17212671673794427,0.0019244037376226208,1.0113065663074683,0.011306566307468291
Baltimore Oriole,5.791328365896394,0.3697950872656102,0.9974100856369821,new,86.05515832482125,high,2598,0.18259533683921236,0.1872865630607451,0.004691226221532729,1.0256919278593828,0.02569192785938279
Bank Swallow,5.071058393315916,0.03600823571282537,0.5737201065955704,new,86.05515832482125,low,0,0.022383609370598887,0.015137992261878265,-0.007245617108720622,0.6762980898765228,-0.32370191012347715
Bank Swallow,5.071058393315916,0.03600823571282537,0.5737201065955704,new,86.05515832482125,medium,197,0.029871850166998087,0.020710340413834852,-0.009161509753163235,0.6933062497988586,-0.3066937502011414
Bank Swallow,5.071058393315916,0.03600823571282537,0.5737201065955704,new,86.05515832482125,high,2598,0.03263216061916811,0.023378674434459883,-0.00925348618470823,0.7164304781194066,-0.28356952188059337
Barn Swallow,4.816946705376345,0.28572355971076124,0.9746852519786738,new,86.05515832482125,low,0,0.14197588600139113,0.12317422380005649,-0.01880166220133464,0.86757143955311955,-0.13242856044688045
Barn Swallow,4.816946705376345,0.28572355971076124,0.9746852519786738,new,86.05515832482125,medium,197,0.16770431608201986,0.1450513898902842,-0.022652926191735645,0.8649234156820587,-0.13507658431794134
Barn Swallow,4.816946705376345,0.28572355971076124,0.9746852519786738,new,86.05515832482125,high,2598,0.1743352962224882,0.15426392104419612,-0.020071375178292078,0.8848691251100591,-0.11513087488994089
Belted Kingfisher,5.094194630622203,0.134456134971769,0.9085616263172374,new,86.05515832482125,low,0,0.07422120750530387,0.06832149601924961,-0.005899711486054254,0.92051178248976,-0.07948821751024004
Belted Kingfisher,5.094194630622203,0.134456134971769,0.9085616263172374,new,86.05515832482125,medium,197,0.08335758362389085,0.07712742325783514,-0.006230160366055712,0.925259825258777,-0.07474017474122296
Belted Kingfisher,5.094194630622203,0.134456134971769,0.9085616263172374,new,86.05515832482125,high,2598,0.08383804250671709,0.07995241122953942,-0.00388563127717767,0.9536531249895731,-0.04634687501042689
Black-and-white Warbler,5.9374143198254945,0.04976329853751174,0.744495634605655,new,86.05515832482125,low,0,0.036404932975757476,0.03127761130985146,-0.005127321665906015,0.8591586016839979,-0.14084139831600206
